,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
169,1,14,1,10,1,1,1,13,14,5,9,1,0,1,0,0,21,0,0,6,13,3,12,0,0,6,12,2,11,0,16,0,0.5,0.3333333333333333,0
170,1,12,1,6,1,1,1,22,14,10,8,1,0,1,0,0,28,0,0,5,13,4,11,1,0,5,11,4,10,0,12,3,0.8,0.8,0
171,1,8,2,13,1,1,1,22,27,4,11,0,0,1,0,0,20,0,0,7,8,7,12,0,0,8,8,8,13,0,15,2,1.0,1.0,1
172,1,8,1,12,1,1,1,2,28,5,6,1,0,1,0,0,19,0,0,7,7,6,11,0,0,7,7,6,11,0,7,2,0.8571428571428571,0.8571428571428571,1
173,1,13,1,3,0,1,1,13,2,5,7,0,0,1,0,0,26,0,0,6,10,3,11,0,0,6,8,5,12,0,9,0,0.5,0.8333333333333334,1
174,1,8,2,11,1,1,1,22,27,10,9,1,1,0,0,0,20,0,0,6,8,4,11,0,0,6,6,6,13,0,11,0,0.6666666666666666,1.0,0
175,1,1,1,14,1,1,1,22,27,10,10,1,0,1,0,1,18,0,0,5,6,3,11,0,0,5,6,4,13,0,7,2,0.6,0.8,0
176,1,12,1,16,1,1,1,22,14,10,6,0,0,1,0,0,27,0,0,6,9,5,13,0,0,6,10,5,12,0,7,2,0.8333333333333334,0.8333333333333334,1
177,1,1,2,12,1,1,1,19,24,12,12,1,0,1,0,0,20,0,0,7,8,4,11,0,0,7,8,4,11,0,7,2,0.5714285714285714,0.5714285714285714,0
178,1,1,5,16,1,1,1,22,14,10,6,1,0,1,0,0,18,0,0,6,8,5,12,0,0,6,12,5,10,0,9,0,0.8333333333333334,0.8333333333333334,0
179,1,4,1,12,1,3,1,1,1,10,6,0,0,1,0,0,33,0,2,7,8,6,14,0,3,8,10,6,14,0,16,0,0.8571428571428571,0.75,0
180,1,14,1,16,1,1,1,3,1,4,4,1,0,1,0,0,35,0,19,21,21,21,12,0,13,19,19,19,12,0,12,0,1.0,1.0,1
181,1,15,1,17,0,14,1,22,14,10,9,0,0,1,0,1,26,0,2,6,7,6,12,0,2,6,7,6,13,1,9,0,1.0,1.0,0
182,1,12,1,15,1,12,1,13,14,4,5,0,1,0,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11,0,0.8333333333333334,0.0,0
183,1,9,3,5,1,1,1,1,27,6,6,1,0,0,0,0,19,0,0,6,6,6,12,0,0,6,6,0,0,0,15,2,1.0,0.0,0
184,1,8,2,11,1,1,1,1,14,5,7,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11,0,0.0,0.0,0
185,1,9,2,9,1,1,1,3,3,6,8,1,1,0,0,0,20,0,0,5,9,3,10,0,0,5,9,3,10,0,10,1,0.6,0.6,0
186,1,14,1,10,1,1,1,1,27,6,10,0,1,0,0,0,21,0,5,10,18,8,11,0,0,6,12,4,10,0,9,0,0.8,0.6666666666666666,0
187,1,8,3,12,1,1,1,23,1,10,5,1,0,1,0,1,18,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
188,1,12,1,6,1,1,1,1,14,10,10,1,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8,1,0.3333333333333333,0.0,0
189,1,8,4,5,1,1,1,1,3,5,2,1,0,1,0,0,20,0,0,6,7,6,11,0,0,6,6,6,12,0,16,0,1.0,1.0,1
190,1,1,1,11,1,1,1,13,28,10,9,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12,0,13,0,1.0,1.0,1
191,1,1,1,3,0,1,1,1,27,8,4,0,0,1,0,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,9,0,0.3333333333333333,0.2,0
192,1,12,1,9,1,1,1,10,3,5,4,1,0,1,0,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
193,1,16,1,16,1,1,1,1,1,5,11,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,12,0,0.0,0.0,0
194,1,1,4,12,1,1,1,23,28,10,9,1,0,1,0,0,18,0,0,8,8,7,12,0,0,8,8,7,12,0,12,3,0.875,0.875,1
195,1,12,1,17,0,15,1,13,1,4,5,1,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8,1,0.0,0.0,0
196,1,9,6,12,1,1,1,22,27,6,6,1,0,1,0,0,18,0,0,8,8,8,12,0,0,8,8,8,12,0,9,0,1.0,1.0,1
197,1,4,1,7,1,3,1,3,2,3,3,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,13,0,0.0,0.0,0
198,1,1,1,16,1,1,1,13,14,4,9,0,0,1,0,0,18,0,0,7,9,7,12,0,0,7,8,7,14,0,11,0,1.0,1.0,1
199,1,12,1,12,1,1,1,1,3,28,19,0,0,1,0,0,35,0,0,3,4,3,11,0,0,3,3,3,11,0,11,0,1.0,1.0,0
200,1,1,1,6,1,1,1,1,1,5,8,1,0,1,0,0,19,0,0,5,9,4,13,0,0,5,13,4,14,2,10,1,0.8,0.8,1
201,1,1,4,10,1,1,1,13,14,5,1,1,0,1,0,0,20,0,0,6,8,6,11,0,0,6,6,6,11,0,7,2,1.0,1.0,1
202,1,1,4,12,1,1,1,13,14,8,8,1,0,1,0,0,18,0,0,8,8,7,12,0,0,8,8,7,12,0,10,1,0.875,0.875,1
203,1,15,1,10,1,14,1,23,28,6,11,0,1,1,0,0,21,0,3,6,6,6,12,0,2,6,7,6,11,0,13,0,1.0,1.0,1
204,1,8,2,10,1,1,1,13,27,10,9,0,0,1,0,1,18,0,0,6,11,5,11,0,0,6,11,4,11,0,16,0,0.8333333333333334,0.6666666666666666,1
205,1,1,1,10,1,1,1,19,24,1,1,1,0,1,0,0,18,0,0,6,9,4,11,0,0,6,9,4,10,0,7,2,0.6666666666666666,0.6666666666666666,1
206,1,1,2,12,1,1,1,13,28,10,10,1,0,1,0,0,18,0,0,8,8,7,12,0,0,8,8,7,12,0,12,3,0.875,0.875,1
207,1,1,4,15,1,1,1,3,14,2,5,1,0,1,0,1,18,0,0,6,6,6,13,0,0,6,6,6,14,0,16,0,1.0,1.0,1
208,1,1,1,6,1,1,1,13,1,9,8,1,0,1,0,0,19,0,0,6,8,6,13,0,0,6,9,5,13,0,13,0,1.0,0.8333333333333334,1
209,1,12,1,11,1,12,1,3,14,3,4,0,0,1,0,1,36,0,0,6,7,6,13,0,0,6,6,5,12,0,16,0,1.0,0.8333333333333334,0
210,1,1,2,12,1,1,1,23,1,8,5,1,0,1,0,1,18,0,0,8,8,7,12,0,0,8,8,7,12,0,12,3,0.875,0.875,1
211,1,1,1,12,1,1,1,22,27,10,10,0,0,1,0,1,18,0,0,7,7,6,12,0,0,7,7,6,12,0,7,2,0.8571428571428571,0.8571428571428571,1
212,1,14,1,8,1,1,1,1,3,10,3,1,0,1,0,1,20,0,0,6,8,6,15,0,0,6,8,6,15,0,13,0,1.0,1.0,1
213,1,12,1,17,0,1,1,22,27,10,10,0,0,1,0,1,26,0,0,5,7,0,0,0,0,5,8,0,0,0,16,0,0.0,0.0,0
214,1,14,1,15,1,1,1,1,1,5,6,0,0,1,0,0,21,0,0,6,8,6,11,0,0,6,7,6,12,0,7,2,1.0,1.0,1
215,1,12,1,13,1,15,1,1,1,5,6,0,0,1,0,0,25,0,0,7,10,6,12,0,0,8,9,8,13,0,15,2,0.8571428571428571,1.0,0
216,1,9,1,9,1,1,1,13,3,6,6,1,0,1,0,1,19,0,0,5,7,5,11,0,0,5,5,5,11,0,12,0,1.0,1.0,1
217,1,12,1,3,0,1,1,13,27,9,8,1,0,1,0,0,24,0,0,6,11,1,10,0,0,6,6,0,0,6,9,0,0.16666666666666666,0.0,0
218,1,12,1,3,0,1,1,1,14,6,5,0,0,1,0,1,27,0,0,6,16,1,10,0,0,6,13,0,0,0,8,1,0.16666666666666666,0.0,0
219,1,8,1,6,1,1,1,13,27,2,4,0,0,1,0,0,21,0,0,5,10,0,0,1,0,5,9,2,13,0,7,2,0.0,0.4,0
220,1,1,1,9,1,1,1,23,28,8,8,0,0,1,0,1,18,0,0,5,7,4,13,0,0,5,8,3,12,0,9,0,0.8,0.6,1
221,2,1,4,16,1,1,1,22,27,6,8,0,0,1,0,1,19,0,0,6,6,6,13,0,0,6,6,6,14,0,10,1,1.0,1.0,1
222,1,1,3,11,1,1,1,1,1,4,4,1,0,1,0,0,18,0,0,6,9,4,11,0,0,6,13,2,12,0,9,0,0.6666666666666666,0.3333333333333333,0
223,1,16,1,12,1,1,1,13,1,6,10,0,0,1,0,1,19,0,0,7,9,5,13,0,0,8,9,7,12,0,11,0,0.7142857142857143,0.875,1
224,1,9,1,12,1,1,1,1,28,5,6,1,0,1,0,1,19,0,0,7,8,6,13,0,0,8,9,7,14,0,16,0,0.8571428571428571,0.875,1
225,2,4,1,17,0,17,1,25,5,4,4,0,0,1,0,0,33,0,2,6,7,6,15,0,0,5,5,5,15,0,11,0,1.0,1.0,1
226,2,4,1,9,1,3,1,1,4,4,11,0,0,1,0,0,45,0,0,5,6,5,11,0,0,5,5,5,13,0,12,0,1.0,1.0,1
227,1,1,1,10,1,1,1,1,1,10,10,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,7,6,12,0,11,0,1.0,1.0,1
228,1,12,2,14,1,1,1,19,24,1,1,1,0,1,0,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,7,2,0.0,0.0,0
229,1,14,1,12,1,1,1,1,1,6,9,1,0,1,0,1,19,0,0,8,15,7,11,0,0,8,15,7,11,0,12,3,0.875,0.875,1
230,1,1,2,11,1,1,1,1,27,5,6,1,0,1,0,0,18,0,0,6,10,6,12,0,0,6,6,3,12,0,12,3,1.0,0.5,1
231,1,12,1,11,1,3,1,13,14,5,7,0,0,1,0,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,15,2,0.0,0.0,0
232,1,1,2,14,1,1,1,1,3,5,4,0,0,1,0,0,19,0,0,5,5,5,13,0,0,5,5,5,13,0,9,0,1.0,1.0,1
233,1,1,1,11,1,1,1,1,27,10,10,0,0,1,0,1,21,0,0,6,9,5,11,0,0,6,8,5,12,0,15,2,0.8333333333333334,0.8333333333333334,1
234,1,1,1,9,1,1,1,22,1,10,11,0,0,1,0,0,21,0,0,5,12,3,12,0,0,5,12,1,15,3,16,0,0.6,0.2,0
235,1,1,1,10,1,1,1,23,27,10,10,0,0,1,0,1,22,0,0,6,6,5,12,0,0,6,6,6,13,0,10,1,0.8333333333333334,1.0,1
236,1,1,1,16,1,1,1,13,14,6,8,0,0,1,0,1,18,0,0,6,8,5,13,0,0,6,7,6,13,0,9,0,0.8333333333333334,1.0,1
237,1,8,2,10,1,1,1,22,27,4,10,0,0,1,0,1,18,0,0,6,9,6,11,0,0,6,9,6,11,0,15,2,1.0,1.0,1
238,1,1,1,8,1,1,1,13,1,10,10,1,0,0,0,0,25,0,0,5,14,4,13,2,0,5,10,4,14,0,9,0,0.8,0.8,0
239,1,12,1,6,1,12,1,13,14,10,8,0,1,0,0,0,24,0,2,6,11,3,11,0,1,6,14,3,10,0,16,0,0.5,0.5,0
240,1,1,3,12,1,1,1,3,1,5,5,1,0,1,0,0,19,0,0,7,10,6,12,0,0,7,8,7,11,0,12,0,0.8571428571428571,1.0,0
241,1,7,1,2,1,1,1,3,3,4,4,1,0,1,0,0,24,0,11,17,19,11,12,0,9,13,15,9,13,0,12,0,0.6470588235294118,0.6923076923076923,0
242,1,1,2,9,1,1,1,22,14,6,6,1,0,1,0,1,20,0,0,5,5,5,11,0,0,5,5,5,13,0,12,0,1.0,1.0,1
243,1,12,1,9,1,1,1,22,1,10,2,0,0,0,0,0,25,0,0,5,5,0,0,0,0,5,9,0,0,0,10,1,0.0,0.0,0
244,1,1,1,9,1,1,1,23,14,10,11,0,0,1,0,1,20,0,5,10,13,9,12,0,4,10,12,10,12,0,8,1,0.9,1.0,1
245,1,4,1,12,1,3,1,13,28,6,4,0,0,1,0,0,23,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
246,1,8,3,12,1,1,1,13,27,8,7,1,0,1,0,1,19,0,0,8,8,7,13,0,0,8,8,7,13,0,10,1,0.875,0.875,1
247,1,15,1,4,1,14,1,22,27,10,11,0,1,0,0,0,29,0,0,6,13,3,12,0,0,6,8,3,11,0,13,0,0.5,0.5,0
248,1,1,3,11,1,1,1,13,27,5,8,1,0,1,0,0,21,0,0,6,8,6,11,0,0,6,8,4,12,0,11,0,1.0,0.6666666666666666,1
249,1,1,1,14,1,1,1,13,1,10,9,1,0,1,0,1,18,0,0,6,10,6,13,0,0,6,13,5,14,0,11,0,1.0,0.8333333333333334,1
250,1,1,3,5,1,1,1,13,28,10,10,1,0,1,0,0,19,0,0,6,7,5,12,0,0,6,6,5,12,0,9,0,0.8333333333333334,0.8333333333333334,0
251,1,1,3,15,1,1,1,23,27,8,8,1,0,1,0,1,18,0,0,6,6,6,15,0,0,6,6,6,12,0,8,1,1.0,1.0,0
252,1,1,1,6,1,1,1,7,14,12,7,0,0,1,0,0,19,0,0,5,6,5,14,0,0,5,6,5,13,0,7,2,1.0,1.0,1
253,1,1,1,15,1,1,1,22,27,10,9,1,0,1,0,0,18,0,0,6,12,1,11,0,0,6,12,0,0,0,9,0,0.16666666666666666,0.0,0
254,1,8,1,9,1,1,1,1,1,5,5,0,0,1,0,0,18,0,0,5,8,5,12,0,0,5,6,5,10,0,8,1,1.0,1.0,1
255,2,12,1,13,1,12,1,23,27,8,8,1,1,0,0,1,37,0,0,7,13,1,16,0,0,7,12,0,0,0,8,1,0.14285714285714285,0.0,0
256,1,8,1,17,0,15,1,22,27,7,7,0,0,1,0,0,29,0,0,5,10,5,13,0,0,5,14,5,12,3,16,0,1.0,1.0,1
257,1,8,3,5,1,1,1,22,27,10,10,0,0,1,0,0,18,0,0,6,6,6,11,0,0,6,6,6,12,0,7,2,1.0,1.0,0
258,1,1,1,10,1,1,1,1,1,10,9,1,0,1,0,1,19,0,0,6,8,5,11,0,0,6,9,5,12,0,12,0,0.8333333333333334,0.8333333333333334,1
259,1,14,1,10,1,1,1,1,1,4,2,1,1,0,0,0,22,0,6,10,16,6,11,0,2,7,8,2,13,0,16,0,0.6,0.2857142857142857,0
260,1,1,1,11,1,1,1,22,28,10,8,0,0,1,0,1,20,0,0,6,8,6,11,0,0,6,10,5,10,0,15,2,1.0,0.8333333333333334,1
261,1,12,1,3,0,1,1,22,27,13,13,0,0,1,0,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,12,3,0.0,0.0,0
262,1,14,1,7,1,1,1,22,28,10,10,0,1,0,0,0,30,0,8,12,17,8,11,0,6,12,19,6,12,2,7,2,0.6666666666666666,0.5,0
263,1,1,1,10,1,1,1,1,1,5,5,0,0,1,0,0,18,0,0,6,7,6,14,0,0,6,7,6,14,0,10,1,1.0,1.0,1
264,1,1,1,10,1,1,1,23,14,10,6,0,0,1,0,0,18,0,0,6,6,6,12,0,0,6,6,6,12,0,12,0,1.0,1.0,1
265,1,1,2,15,1,1,1,3,1,2,4,1,0,1,0,0,18,0,0,6,11,4,12,0,0,6,10,3,11,0,9,0,0.6666666666666666,0.5,1
266,1,8,4,12,1,1,1,4,1,3,4,1,0,1,0,0,18,0,0,8,8,7,14,0,0,8,8,7,14,0,12,3,0.875,0.875,1
267,1,1,2,15,1,1,1,23,28,10,10,1,0,1,0,1,19,0,0,6,7,5,11,0,0,6,8,5,12,0,12,3,0.8333333333333334,0.8333333333333334,1
268,1,1,1,5,1,1,1,22,27,10,10,1,0,1,0,1,19,0,0,6,6,6,13,0,0,6,8,6,12,0,10,1,1.0,1.0,1
269,1,1,5,12,1,1,1,1,1,10,10,0,0,1,0,1,18,0,0,8,8,7,13,0,0,8,8,7,13,0,12,3,0.875,0.875,1
270,1,15,1,4,1,14,1,22,28,5,9,0,0,1,0,1,21,0,0,6,9,6,12,0,0,6,8,5,12,0,13,0,1.0,0.8333333333333334,1
271,1,1,2,9,1,1,1,1,14,10,10,1,0,0,0,0,20,0,0,5,10,2,10,0,0,5,12,1,13,0,7,2,0.4,0.2,0
272,1,8,1,9,1,1,1,10,14,5,9,1,0,1,0,0,20,0,0,5,10,5,13,0,0,5,8,5,12,0,13,0,1.0,1.0,1
273,1,1,1,12,1,1,1,5,1,3,6,0,0,1,0,0,19,0,2,7,8,7,12,0,1,8,8,8,13,0,11,0,1.0,1.0,1
274,1,1,1,10,1,1,1,1,28,5,6,0,0,1,0,0,20,0,0,6,8,6,14,0,0,6,7,6,15,0,16,0,1.0,1.0,1
275,1,8,3,12,1,1,1,10,1,5,11,1,0,1,0,0,18,0,0,7,7,7,13,0,0,8,8,8,15,0,13,0,1.0,1.0,1
276,1,13,1,16,1,1,1,22,28,4,4,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,10,3,10,0,12,3,0.8333333333333334,0.5,0
277,2,4,1,8,1,3,1,5,4,3,1,0,1,0,0,0,29,0,7,9,16,7,11,4,5,7,12,5,13,2,7,2,0.7777777777777778,0.7142857142857143,0
278,1,1,1,12,1,1,1,13,14,6,7,0,0,1,0,1,18,0,0,7,7,7,13,0,0,8,8,8,13,0,12,0,1.0,1.0,0
279,1,1,1,12,1,1,1,13,14,6,6,1,0,1,0,1,20,0,0,7,8,7,14,0,0,8,11,7,13,0,15,2,1.0,0.875,1
280,1,7,2,9,1,1,1,23,27,10,10,1,0,1,0,1,22,0,0,5,8,4,12,0,0,5,8,4,11,2,16,0,0.8,0.8,1
281,4,1,1,3,0,1,1,24,14,5,11,1,0,1,0,1,47,0,0,6,9,5,14,0,0,6,7,6,14,0,16,0,0.8333333333333334,1.0,1
282,2,16,1,17,0,1,1,22,27,9,5,0,0,1,0,0,31,0,1,5,5,5,14,0,0,5,5,5,13,0,8,1,1.0,1.0,1
283,1,1,1,5,1,1,1,13,27,8,6,0,0,1,0,1,21,0,0,6,7,5,13,0,0,6,6,6,12,0,16,0,0.8333333333333334,1.0,1
284,1,1,1,3,0,1,1,23,28,1,1,0,0,1,0,0,21,0,0,6,8,5,12,0,0,6,10,6,11,0,7,2,0.8333333333333334,1.0,1
285,2,12,1,15,1,9,1,1,1,5,5,0,0,1,0,0,24,0,0,6,6,6,12,0,0,6,6,6,13,0,7,2,1.0,1.0,1
286,1,8,1,5,1,1,1,4,27,3,10,0,0,1,0,0,18,0,0,6,8,6,12,0,0,6,6,6,12,0,15,2,1.0,1.0,0
287,1,12,1,3,0,11,1,19,1,12,3,0,0,1,0,0,32,0,0,6,9,4,12,0,0,6,12,4,11,0,7,2,0.6666666666666666,0.6666666666666666,1
288,1,9,2,3,0,1,1,3,1,4,5,1,0,1,0,1,19,0,0,6,8,6,10,0,0,6,9,6,11,0,10,1,1.0,1.0,1
289,1,12,1,12,1,1,1,3,3,2,2,1,0,1,0,0,24,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
290,1,8,4,6,1,1,1,13,14,5,11,1,0,1,0,0,19,0,0,6,14,6,15,0,0,6,9,6,14,0,15,2,1.0,1.0,1
291,1,15,1,4,1,14,1,13,27,7,7,0,1,1,0,1,19,0,0,6,9,6,14,0,0,6,7,6,13,0,13,0,1.0,1.0,1
292,1,15,1,4,1,14,1,22,27,10,5,0,0,1,0,0,24,0,0,6,10,6,11,0,0,6,12,5,13,0,12,0,1.0,0.8333333333333334,0
293,1,8,4,10,1,1,1,13,14,29,29,1,0,1,0,1,18,0,0,6,9,6,11,0,0,6,8,6,11,0,8,1,1.0,1.0,1
294,1,1,1,5,1,1,1,23,27,4,7,1,0,1,0,1,19,0,0,6,9,5,12,0,0,6,10,2,11,0,8,1,0.8333333333333334,0.3333333333333333,0
295,2,1,1,12,1,1,1,3,28,3,5,0,0,1,0,1,19,0,0,8,8,7,14,0,0,8,8,7,14,0,10,1,0.875,0.875,1
296,1,8,2,15,1,1,1,13,28,10,9,1,0,1,0,1,18,0,0,6,6,6,14,0,0,6,6,6,13,0,12,0,1.0,1.0,1
297,1,1,1,10,1,1,1,1,1,4,4,1,0,1,0,0,18,0,0,6,10,6,11,0,0,6,8,6,12,0,12,0,1.0,1.0,1
298,1,8,4,13,1,1,1,1,1,5,11,1,0,1,0,0,20,0,0,7,7,7,12,0,0,8,8,8,13,0,12,0,1.0,1.0,1
299,1,1,1,12,1,1,1,13,28,6,8,0,0,1,0,0,18,0,0,8,10,8,12,2,0,8,10,8,12,2,9,0,1.0,1.0,1
300,1,8,4,14,1,1,1,23,28,10,8,1,0,1,0,0,18,0,0,6,10,6,12,0,0,6,9,6,13,0,11,0,1.0,1.0,1
301,1,1,2,6,1,1,1,23,27,10,10,1,0,1,0,1,21,0,0,5,7,4,12,0,0,5,5,5,12,0,10,1,0.8,1.0,1
302,1,1,1,12,1,1,1,13,14,5,10,0,0,1,0,1,18,0,0,7,9,7,15,0,0,8,9,8,16,0,15,2,1.0,1.0,1
303,1,16,1,14,1,1,1,13,14,6,6,0,1,0,0,0,18,0,0,5,6,2,12,0,0,5,6,4,10,0,9,0,0.4,0.8,0
304,1,8,2,10,1,1,1,1,9,5,4,1,0,1,0,0,19,0,0,6,11,0,0,0,0,6,0,0,0,0,9,0,0.0,0.0,0
305,1,1,1,14,1,1,1,1,14,5,11,1,0,1,0,0,19,0,0,6,8,4,11,0,0,6,9,4,11,0,10,1,0.6666666666666666,0.6666666666666666,0
306,1,8,4,14,1,1,1,1,14,6,6,1,0,1,0,0,18,0,0,6,8,6,11,0,0,6,11,4,14,0,11,0,1.0,0.6666666666666666,1
307,1,12,1,8,1,3,1,3,1,12,12,1,0,1,0,0,34,0,1,5,6,1,11,0,0,5,5,0,0,0,12,3,0.2,0.0,0
308,1,1,3,6,1,1,1,9,9,12,12,0,0,1,0,0,19,0,0,5,5,5,15,0,0,5,6,5,13,0,7,2,1.0,1.0,1
309,1,15,1,8,1,14,1,22,27,8,9,1,1,0,0,0,19,0,2,6,7,5,11,0,1,6,12,2,11,0,12,0,0.8333333333333334,0.3333333333333333,0
310,1,16,1,10,1,1,1,3,14,3,2,0,1,1,0,0,26,0,0,6,6,6,14,0,0,6,7,6,15,0,11,0,1.0,1.0,1
311,1,8,1,16,1,1,1,19,24,1,1,1,0,1,0,0,21,0,0,6,12,3,11,0,0,6,10,3,11,0,7,2,0.5,0.5,0
312,1,8,2,9,1,1,1,13,14,5,9,0,0,1,0,1,18,0,0,5,5,5,11,0,0,5,5,5,11,0,11,0,1.0,1.0,1
313,1,8,4,16,1,1,1,23,28,6,8,1,0,1,0,1,20,0,0,6,8,5,13,0,0,6,9,5,13,0,9,0,0.8333333333333334,0.8333333333333334,1
314,1,16,1,9,1,1,1,1,1,5,5,0,0,1,0,0,25,0,0,5,12,2,10,0,0,5,5,0,0,0,11,0,0.4,0.0,0
315,1,1,1,9,1,1,1,1,28,5,4,0,0,1,0,0,18,0,0,5,5,5,16,0,0,5,5,5,16,0,11,0,1.0,1.0,1
316,1,1,1,12,1,1,1,13,14,4,7,1,0,1,0,1,18,0,0,7,7,7,14,0,0,8,11,8,14,0,16,0,1.0,1.0,1
317,1,1,1,12,1,1,1,26,14,4,6,0,0,1,0,0,19,0,0,7,7,7,13,0,0,8,9,8,14,0,11,0,1.0,1.0,1
318,1,1,1,10,1,1,1,13,28,6,10,0,0,1,0,1,18,0,0,6,8,6,11,0,0,6,10,6,11,0,12,0,1.0,1.0,1
319,1,8,1,12,1,1,1,23,28,8,8,0,0,1,0,0,20,0,0,7,11,6,11,0,0,8,12,6,13,0,15,2,0.8571428571428571,0.75,0
320,1,4,1,6,1,15,1,13,14,10,6,0,1,0,0,0,26,0,0,3,3,0,0,0,0,6,0,0,0,0,8,1,0.0,0.0,0
321,1,13,1,12,1,1,1,22,27,8,10,1,0,1,0,1,19,0,0,8,8,7,13,0,0,8,8,7,13,0,10,1,0.875,0.875,1
322,1,1,1,12,1,1,1,1,1,6,2,0,0,1,0,0,19,0,0,7,7,7,14,0,0,8,9,8,14,0,16,0,1.0,1.0,1
323,1,14,4,9,1,1,1,22,27,10,10,0,0,1,0,0,19,0,3,10,15,5,11,0,4,10,14,8,12,0,7,2,0.5,0.8,1
324,1,3,3,6,1,1,1,1,14,8,6,1,0,1,0,0,19,0,0,5,9,3,10,1,0,5,8,3,13,0,7,2,0.6,0.6,0
325,1,1,1,11,1,1,1,13,14,6,9,1,0,1,0,0,18,0,0,6,7,6,10,0,0,6,11,3,11,0,16,0,1.0,0.5,1
326,1,14,1,12,1,6,1,1,27,10,10,1,0,1,0,0,19,0,0,7,7,6,13,0,0,7,7,6,13,0,7,2,0.8571428571428571,0.8571428571428571,1
327,1,1,1,10,1,1,1,1,1,10,7,0,1,1,0,0,18,0,0,6,10,6,11,0,0,6,9,5,11,0,13,0,1.0,0.8333333333333334,1
328,1,1,1,16,1,1,1,2,14,5,5,1,0,1,0,0,18,0,0,6,9,5,12,0,0,6,8,5,11,0,9,0,0.8333333333333334,0.8333333333333334,0
329,1,1,1,6,1,1,1,13,28,10,6,1,0,1,0,0,18,0,0,5,11,5,14,3,0,5,7,5,11,0,9,0,1.0,1.0,0
330,1,1,1,16,1,1,1,1,28,10,7,1,0,1,0,0,18,0,0,7,12,5,12,0,0,7,9,6,12,0,11,0,0.7142857142857143,0.8571428571428571,0
331,1,15,1,7,1,14,1,13,27,5,8,0,1,1,0,0,26,0,0,5,6,0,0,0,0,5,5,0,0,0,16,0,0.0,0.0,0
332,1,1,1,10,1,1,1,23,28,8,8,1,0,1,0,0,20,0,0,6,7,6,12,0,0,6,7,6,13,0,12,0,1.0,1.0,1
333,1,1,1,3,0,1,1,22,28,10,11,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,6,6,11,0,12,3,1.0,1.0,1
334,1,1,1,10,1,1,1,19,27,5,10,1,0,1,0,1,18,0,0,6,6,6,12,0,0,6,9,6,13,0,9,0,1.0,1.0,1
335,1,15,1,10,1,14,1,23,27,8,8,0,0,1,0,0,19,0,3,6,6,6,13,0,2,6,6,6,14,0,13,0,1.0,1.0,1
336,1,4,1,16,1,15,1,26,3,3,2,0,1,1,0,0,40,0,0,7,8,7,15,0,0,7,7,7,14,0,12,0,1.0,1.0,1
337,1,1,4,12,1,1,1,23,28,8,8,1,0,1,0,1,18,0,0,8,8,8,13,0,0,8,8,8,13,0,9,0,1.0,1.0,1
338,1,8,1,10,1,1,1,3,1,10,11,0,0,1,0,0,19,0,0,6,9,5,12,0,0,6,8,6,12,0,13,0,0.8333333333333334,1.0,1
339,1,8,1,8,1,1,1,2,7,4,6,0,0,1,0,0,18,0,0,5,9,4,11,0,0,5,6,4,12,0,7,2,0.8,0.8,1
340,1,1,1,6,1,1,1,1,2,4,2,1,0,1,0,0,19,0,0,5,13,4,12,2,0,5,8,3,12,0,9,0,0.8,0.6,0
341,1,1,1,2,1,1,1,3,3,3,3,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.0,0.0,0
342,2,12,1,3,0,1,1,22,27,10,10,1,0,1,0,0,33,0,0,6,7,6,12,0,0,6,8,6,12,0,12,0,1.0,1.0,1
